datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2025-03-12 15:00:00+05:00,23.8,11.2,45.0,0.0,,248.0,16.7,,1010.0,,2.0,1741773600.0,4.0,647.54,1.12,12.17,164.51,19.31,29.24,39.26,7.16
2025-03-12 16:00:00+05:00,23.6,11.0,45.0,0.0,,226.0,16.7,,1009.5,,2.0,1741777200.0,4.0,667.57,0.81,15.59,155.93,21.7,26.8,36.41,7.66
2025-03-12 17:00:00+05:00,25.0,9.3,37.0,0.0,,230.0,11.2,,1008.3,,2.0,1741780800.0,4.0,727.65,0.38,20.91,143.05,24.32,23.85,32.87,7.98
2025-03-12 18:00:00+05:00,22.0,11.1,50.0,0.0,,29.0,16.7,,1009.3,,3.0,1741784400.0,3.0,2189.64,2.85,104.19,51.5,24.08,41.2,54.38,22.04
2025-03-12 19:00:00+05:00,20.6,11.2,55.0,0.0,,17.0,14.8,,1009.8,,3.0,1741788000.0,5.0,4539.49,46.04,163.14,0.02,26.94,83.88,106.37,45.6
2025-03-12 20:00:00+05:00,21.0,11.6,55.0,0.0,,310.0,7.2,,1009.8,,3.0,1741791600.0,5.0,6355.29,84.04,194.67,0.0,36.24,131.04,162.55,71.94
2025-03-12 21:00:00+05:00,18.6,11.2,62.0,0.0,,36.0,14.8,,1010.4,,3.0,1741795200.0,5.0,7370.0,101.03,211.12,0.0,46.25,172.03,211.17,102.34
2025-03-12 22:00:00+05:00,18.0,11.1,64.0,0.0,,53.0,14.8,,1010.6,,3.0,1741798800.0,5.0,7583.62,104.61,208.38,0.0,47.68,201.35,247.53,124.63
2025-03-12 23:00:00+05:00,19.0,12.3,65.0,0.0,,310.0,10.8,,1010.3,,3.0,1741802400.0,5.0,7370.0,101.92,197.41,0.0,39.58,210.88,261.66,129.7
2025-03-13 00:00:00+05:00,17.0,11.1,68.0,0.0,,44.0,14.8,,1010.8,,3.0,1741806000.0,5.0,6301.88,80.47,175.48,0.0,28.13,183.71,227.49,85.12
2025-03-13 01:00:00+05:00,16.5,11.0,70.0,1.8,,27.0,14.8,,1010.8,,3.0,1741809600.0,5.0,4753.11,48.28,139.83,0.0,16.45,142.54,176.07,35.97
2025-03-13 02:00:00+05:00,16.0,11.0,72.0,2.0,,14.0,14.8,,1010.8,,3.0,1741813200.0,5.0,2883.91,14.75,91.85,0.83,8.34,91.32,113.94,15.58
2025-03-13 03:00:00+05:00,15.9,10.9,72.0,0.2,,7.0,14.8,,1010.5,,3.0,1741816800.0,4.0,1655.58,0.19,52.78,19.85,4.53,54.77,69.2,9.37
2025-03-13 04:00:00+05:00,15.4,10.6,73.0,0.0,,4.0,13.0,,1010.3,,5.0,1741820400.0,4.0,1441.96,0.01,41.13,29.68,4.17,50.27,63.24,9.25
2025-03-13 05:00:00+05:00,15.0,12.5,85.0,0.0,,90.0,7.2,,1009.3,,5.0,1741824000.0,4.0,1762.39,0.06,54.15,21.1,4.77,63.3,77.29,9.63
2025-03-13 06:00:00+05:00,15.1,10.7,75.0,0.0,,30.0,11.1,,1010.5,,5.0,1741827600.0,5.0,2243.04,0.23,72.66,14.48,5.66,80.6,95.15,9.75
2025-03-13 07:00:00+05:00,15.2,10.8,75.0,0.0,,54.0,9.3,,1010.8,,2.0,1741831200.0,5.0,2670.29,4.97,87.05,4.16,7.51,95.37,111.65,11.02
2025-03-13 08:00:00+05:00,17.0,12.7,76.0,0.0,,0.0,0.0,,1010.6,,2.0,1741834800.0,5.0,3311.16,33.97,83.63,7.6,10.37,108.97,128.07,14.82
2025-03-13 09:00:00+05:00,16.9,10.7,67.0,0.0,,78.0,11.1,,1011.1,,2.0,1741838400.0,5.0,3257.75,43.36,76.77,23.25,16.45,99.24,119.15,24.83
2025-03-13 10:00:00+05:00,18.5,10.6,60.0,0.0,,89.0,13.0,,1011.0,,2.0,1741842000.0,5.0,3124.24,37.55,76.09,40.41,18.36,93.46,115.03,35.46
2025-03-13 11:00:00+05:00,23.0,9.7,43.0,0.0,,180.0,10.8,,1009.7,,2.0,1741845600.0,5.0,2803.8,25.7,74.71,68.66,20.03,91.31,113.15,35.46
2025-03-13 12:00:00+05:00,20.6,10.4,52.0,0.0,,100.0,16.7,,1009.9,,2.0,1741849200.0,3.0,947.95,4.36,22.62,117.3,20.27,27.64,34.64,10.77
2025-03-13 13:00:00+05:00,21.1,10.3,50.0,0.0,,96.0,16.7,,1009.0,,2.0,1741852800.0,3.0,674.25,1.75,13.54,133.04,18.36,18.45,22.67,7.03
2025-03-13 14:00:00+05:00,25.5,8.9,35.0,0.1,,270.0,18.4,,1006.8,,2.0,1741856400.0,3.0,694.27,1.3,14.91,134.47,19.31,18.19,22.0,6.78
2025-03-13 15:00:00+05:00,21.5,10.3,49.0,0.4,,86.0,20.4,,1007.9,,2.0,1741860000.0,3.0,1134.87,2.57,36.33,114.44,21.7,25.57,31.09,11.78
2025-03-13 16:00:00+05:00,21.3,10.2,49.0,0.0,,81.0,20.4,,1007.7,,2.0,1741863600.0,3.0,1789.09,4.97,69.23,77.96,23.37,35.52,43.49,18.49
2025-03-13 17:00:00+05:00,14.5,7.5,63.0,0.0,,50.0,25.9,,1007.0,,2.0,1741867200.0,3.0,2403.26,7.93,98.71,36.84,22.65,40.03,49.5,23.56
2025-03-13 18:00:00+05:00,20.1,9.9,52.0,0.0,,63.0,20.4,,1008.2,,2.0,1741870800.0,3.0,3070.83,19.22,113.79,7.96,19.07,45.36,56.74,29.13
2025-03-13 19:00:00+05:00,19.1,9.8,55.0,0.0,,52.0,18.5,,1008.8,,2.0,1741874400.0,4.0,3738.4,38.89,109.67,0.02,14.42,58.46,74.07,38.5
2025-03-13 20:00:00+05:00,18.5,6.0,44.0,0.0,,130.0,29.5,,1009.9,,2.0,1741878000.0,4.0,4058.84,48.28,106.93,0.0,11.32,74.03,95.52,40.53
2025-03-13 21:00:00+05:00,17.4,9.8,61.0,0.0,,61.0,16.7,,1009.9,,2.0,1741881600.0,5.0,3898.62,46.49,104.19,0.0,9.18,85.1,113.71,35.97
2025-03-13 22:00:00+05:00,16.9,9.6,62.0,0.0,,81.0,14.8,,1010.5,,2.0,1741885200.0,5.0,3738.4,48.28,95.96,0.0,8.58,94.3,130.45,35.97
2025-03-13 23:00:00+05:00,17.0,7.6,54.0,0.0,,50.0,14.8,,1011.5,,2.0,1741888800.0,5.0,3471.37,47.39,87.05,0.0,7.87,92.57,130.44,34.96
2025-03-14 00:00:00+05:00,15.7,9.4,66.0,0.0,,100.0,13.0,,1011.2,,2.0,1741892400.0,5.0,3044.13,38.0,80.2,0.0,6.14,78.6,112.19,30.15
2025-03-14 01:00:00+05:00,15.1,9.2,68.0,0.0,,99.0,13.0,,1011.3,,2.0,1741896000.0,4.0,2590.18,23.69,74.71,0.02,5.01,67.46,96.62,26.85
2025-03-14 02:00:00+05:00,15.0,9.4,69.0,0.0,,90.0,10.8,,1011.5,,2.0,1741899600.0,4.0,2109.53,10.06,67.17,0.55,4.65,60.62,86.29,27.11
2025-03-14 03:00:00+05:00,14.3,9.1,71.0,0.0,,106.0,13.0,,1011.4,,2.0,1741903200.0,4.0,1815.8,2.71,58.95,3.17,4.77,57.43,80.34,29.89
2025-03-14 04:00:00+05:00,14.1,9.1,72.0,0.0,,128.0,13.0,,1011.5,,5.0,1741906800.0,4.0,1735.69,1.3,54.84,4.69,4.77,60.24,81.84,31.66
2025-03-14 05:00:00+05:00,15.0,7.3,60.0,0.0,,360.0,10.8,,1010.9,,5.0,1741910400.0,4.0,1842.5,2.65,56.21,2.37,4.71,66.13,87.83,33.94
2025-03-14 06:00:00+05:00,14.0,9.0,72.0,0.0,,108.0,11.1,,1012.0,,5.0,1741914000.0,4.0,2002.72,7.71,58.26,0.57,6.38,71.85,92.28,31.92
2025-03-14 07:00:00+05:00,14.2,9.2,72.0,0.0,,55.0,11.1,,1012.4,,2.0,1741917600.0,5.0,2696.99,32.63,61.01,0.1,8.58,86.52,106.49,30.65
2025-03-14 08:00:00+05:00,15.5,8.0,61.0,0.0,,270.0,11.2,,1013.9,,2.0,1741921200.0,5.0,3738.4,76.0,65.8,1.61,9.54,97.17,116.24,26.85
2025-03-14 09:00:00+05:00,15.9,9.3,65.0,0.0,,51.0,13.0,,1013.3,,2.0,1741924800.0,3.0,2189.64,12.96,82.25,11.0,9.42,42.77,51.35,13.55
2025-03-14 10:00:00+05:00,17.5,9.4,59.0,0.0,,55.0,13.0,,1013.6,,2.0,1741928400.0,3.0,1895.9,8.61,69.23,25.03,11.09,31.38,38.66,12.79
2025-03-14 11:00:00+05:00,17.0,7.6,54.0,0.0,,130.0,7.2,,1015.0,,2.0,1741932000.0,2.0,1522.06,6.59,52.78,44.7,13.59,24.45,30.56,12.67
2025-03-14 12:00:00+05:00,19.4,9.0,51.0,0.0,,51.0,16.7,,1013.2,,3.0,1741935600.0,3.0,660.9,1.1,17.48,101.57,16.45,8.15,10.4,5.7
2025-03-14 13:00:00+05:00,19.8,8.8,49.0,0.0,,28.0,18.5,,1012.5,,3.0,1741939200.0,3.0,627.52,1.03,15.77,108.72,19.31,7.53,9.53,5.26
2025-03-14 14:00:00+05:00,19.0,8.0,49.0,1.1,,50.0,10.8,,1012.7,,3.0,1741942800.0,3.0,620.84,0.91,14.39,111.58,14.54,7.23,9.23,5.51
2025-03-14 15:00:00+05:00,19.8,8.8,49.0,0.3,,12.0,20.4,,1011.7,,3.0,1741946400.0,3.0,587.46,0.59,12.0,113.01,10.49,5.86,7.47,5.07
2025-03-14 16:00:00+05:00,19.5,8.8,50.0,0.9,,31.0,20.4,,1011.6,,3.0,1741950000.0,3.0,600.81,0.34,12.85,113.01,10.13,5.68,7.02,4.56
2025-03-14 17:00:00+05:00,20.5,6.4,40.0,0.0,,50.0,25.9,,1011.3,,17.0,1741953600.0,3.0,634.19,0.17,15.42,108.72,9.78,6.07,7.29,4.24
2025-03-14 18:00:00+05:00,18.2,9.0,55.0,0.0,,37.0,18.5,,1012.0,,17.0,1741957200.0,2.0,1041.41,0.15,35.99,84.4,9.18,10.86,13.34,7.22
2025-03-14 19:00:00+05:00,17.4,9.1,58.0,0.0,,37.0,18.5,,1012.6,,3.0,1741960800.0,2.0,1455.31,0.0,50.72,60.08,8.34,19.23,23.92,10.26
2025-03-14 20:00:00+05:00,17.5,7.2,51.0,0.0,,50.0,18.4,,1012.9,,3.0,1741964400.0,3.0,1602.17,0.0,54.15,50.07,8.11,27.26,34.21,11.27
2025-03-14 21:00:00+05:00,15.8,9.2,65.0,0.0,,45.0,16.7,,1013.5,,3.0,1741968000.0,3.0,2189.64,1.87,77.46,18.78,7.39,48.47,61.56,14.82
2025-03-14 22:00:00+05:00,15.2,9.3,68.0,0.0,,55.0,14.8,,1013.8,,3.0,1741971600.0,5.0,3044.13,20.79,89.11,0.2,7.51,79.21,100.62,19.51
2025-03-14 23:00:00+05:00,17.0,7.6,54.0,0.0,,50.0,18.4,,1013.5,,2.0,1741975200.0,5.0,3631.59,44.26,86.37,0.0,7.63,97.73,124.33,24.07
2025-03-15 00:00:00+05:00,14.2,9.4,73.0,,,68.0,13.0,,1014.1,,2.0,1741978800.0,5.0,3738.4,54.99,85.68,0.0,6.91,98.0,125.14,26.85
2025-03-15 01:00:00+05:00,14.0,9.4,74.0,,,70.0,11.1,,1014.1,,2.0,1741982400.0,5.0,3524.78,50.51,82.94,0.0,5.42,92.75,118.81,22.04
2025-03-15 02:00:00+05:00,13.7,9.3,75.0,,,74.0,9.3,,1014.1,,2.0,1741986000.0,5.0,2990.72,36.21,73.34,0.0,4.17,82.27,105.78,17.23
2025-03-15 03:00:00+05:00,13.4,9.3,76.0,,,87.0,9.3,,1014.3,,2.0,1741989600.0,4.0,2349.85,20.56,61.01,0.03,3.31,68.71,89.21,14.69
2025-03-15 04:00:00+05:00,13.1,9.2,77.0,,,236.0,9.3,,1014.5,,5.0,1741993200.0,4.0,1949.31,11.62,52.78,0.15,3.07,60.95,79.66,14.31
2025-03-15 05:00:00+05:00,14.0,8.4,69.0,,,130.0,18.4,,1013.5,,5.0,1741996800.0,4.0,1762.39,8.27,47.98,0.31,3.1,58.31,75.69,14.31
2025-03-15 06:00:00+05:00,13.1,9.4,78.0,,,226.0,9.3,,1015.2,,5.0,1742000400.0,4.0,1735.69,8.72,46.61,0.46,3.37,57.58,74.06,14.31
2025-03-15 07:00:00+05:00,13.5,9.4,76.0,,,80.0,9.3,,1015.8,,2.0,1742004000.0,4.0,2162.93,22.35,51.41,0.25,4.71,65.29,82.96,14.95
2025-03-15 08:00:00+05:00,14.5,9.9,74.0,,,130.0,14.8,,1015.4,,2.0,1742007600.0,4.0,2857.21,45.6,61.01,3.8,6.26,72.39,90.55,14.57
2025-03-15 09:00:00+05:00,15.8,9.5,66.0,,,89.0,9.3,,1016.4,,2.0,1742011200.0,4.0,2670.29,32.19,72.66,18.42,9.54,57.74,71.57,12.79
2025-03-15 10:00:00+05:00,17.8,9.4,58.0,,,106.0,11.1,,1016.5,,2.0,1742014800.0,4.0,2616.88,26.82,70.6,35.76,12.16,52.29,64.27,14.57
2025-03-15 11:00:00+05:00,15.0,11.6,80.0,,,130.0,14.8,,1016.7,,2.0,1742018400.0,3.0,2109.53,15.2,56.89,65.8,14.54,42.82,52.16,14.57
2025-03-15 12:00:00+05:00,19.9,9.2,50.0,,,124.0,13.0,,1015.8,,2.0,1742022000.0,3.0,774.38,2.32,16.96,121.59,16.93,10.79,13.36,5.13
2025-03-15 13:00:00+05:00,20.2,9.1,49.0,,,125.0,13.0,,1014.9,,2.0,1742025600.0,3.0,607.49,1.42,10.88,130.18,14.66,7.62,9.39,4.5
2025-03-15 14:00:00+05:00,19.0,9.2,53.0,,,90.0,22.0,,1015.0,,2.0,1742029200.0,3.0,587.46,1.36,10.02,135.9,14.42,8.33,10.1,4.81
2025-03-15 15:00:00+05:00,19.9,8.9,49.0,,,88.0,14.8,,1013.9,,2.0,1742032800.0,3.0,607.49,1.33,11.48,138.76,16.21,9.66,11.55,5.51
2025-03-15 16:00:00+05:00,19.5,8.8,50.0,,,60.0,16.7,,1013.7,,2.0,1742036400.0,3.0,674.25,1.31,16.11,134.47,19.07,10.85,13.06,6.84
2025-03-15 17:00:00+05:00,20.0,8.0,46.0,,,90.0,11.2,,1013.4,,2.0,1742040000.0,3.0,774.38,1.01,23.31,123.02,20.5,11.09,13.6,8.23
2025-03-15 18:00:00+05:00,18.2,9.0,55.0,,,41.0,14.8,,1014.1,,2.0,1742043600.0,2.0,1281.74,0.49,51.41,85.83,16.93,16.22,20.67,15.33
2025-03-15 19:00:00+05:00,17.4,9.1,58.0,,,38.0,14.8,,1014.7,,2.0,1742047200.0,3.0,1949.31,0.03,80.2,41.84,11.56,27.68,36.0,25.84
2025-03-15 20:00:00+05:00,16.0,11.6,75.0,,,50.0,14.8,,1016.0,,2.0,1742050800.0,3.0,2243.04,0.3,89.11,20.21,8.23,38.49,50.82,31.16
2025-03-15 21:00:00+05:00,15.8,9.0,64.0,,,44.0,9.3,,1015.8,,2.0,1742054400.0,4.0,2403.26,4.14,91.85,5.72,6.38,51.75,69.96,28.63
2025-03-15 22:00:00+05:00,15.0,9.1,68.0,,,55.0,7.4,,1016.3,,2.0,1742058000.0,4.0,2750.4,18.55,85.68,0.09,6.02,69.75,95.61,25.84
2025-03-15 23:00:00+05:00,15.0,7.3,60.0,,,90.0,7.2,,1017.3,,2.0,1742061600.0,5.0,2937.32,31.29,76.77,0.0,5.54,79.35,109.36,22.29
2025-03-16 00:00:00+05:00,13.8,8.8,72.0,,,77.0,3.7,,1016.6,,2.0,1742065200.0,5.0,2857.21,33.97,71.29,0.0,6.14,75.92,105.72,33.44
2025-03-16 01:00:00+05:00,13.3,8.8,74.0,,,101.0,5.5,,1016.4,,2.0,1742068800.0,4.0,2510.07,25.26,67.86,0.01,7.33,67.09,95.04,49.65
2025-03-16 02:00:00+05:00,14.0,11.3,84.0,,,50.0,18.4,,1016.8,,2.0,1742072400.0,4.0,2029.42,12.07,62.38,0.35,7.27,56.84,80.79,58.26
2025-03-16 03:00:00+05:00,12.5,8.6,77.0,,,208.0,5.5,,1016.2,,2.0,1742076000.0,3.0,1628.88,2.6,56.21,4.25,7.21,47.63,66.9,65.86
2025-03-16 04:00:00+05:00,12.2,8.7,79.0,,,272.0,3.7,,1016.1,,5.0,1742079600.0,3.0,1361.85,0.17,44.55,18.06,7.45,41.06,56.61,70.93
2025-03-16 05:00:00+05:00,13.0,10.4,84.0,,,230.0,7.2,,1016.1,,5.0,1742083200.0,3.0,1188.28,0.02,35.64,33.26,7.75,36.37,49.27,72.96
2025-03-16 06:00:00+05:00,12.5,8.6,77.0,,,311.0,3.7,,1016.5,,5.0,1742086800.0,3.0,1174.93,0.01,35.64,38.27,7.63,34.52,46.16,64.85
2025-03-16 07:00:00+05:00,13.1,8.8,75.0,,,343.0,3.7,,1017.0,,2.0,1742090400.0,3.0,1762.39,3.49,63.06,11.98,8.46,48.61,63.02,53.7
2025-03-16 08:00:00+05:00,16.0,9.7,66.0,,,130.0,7.6,,1016.7,,2.0,1742094000.0,4.0,2803.8,39.34,69.92,8.76,9.06,70.49,89.18,41.04
2025-03-16 09:00:00+05:00,16.1,8.8,62.0,,,270.0,5.5,,1017.2,,1.0,1742097600.0,4.0,2883.91,46.94,69.23,23.96,8.58,69.31,86.48,29.39
2025-03-16 10:00:00+05:00,18.6,8.8,53.0,,,252.0,7.4,,1016.9,,1.0,1742101200.0,5.0,3070.83,47.83,76.09,37.55,8.94,78.4,96.5,35.46
2025-03-16 11:00:00+05:00,21.0,7.2,41.0,,,270.0,7.2,,1016.3,,1.0,1742104800.0,5.0,2696.99,31.74,73.34,66.52,9.18,80.68,97.72,35.97
2025-03-16 12:00:00+05:00,22.2,8.3,41.0,,,262.0,13.0,,1015.4,,1.0,1742108400.0,3.0,687.6,2.91,14.05,131.61,16.21,16.54,20.06,8.11
2025-03-16 13:00:00+05:00,23.3,7.8,37.0,,,272.0,16.7,,1014.2,,2.0,1742112000.0,4.0,547.41,1.22,8.31,144.48,14.31,12.72,14.98,6.08
2025-03-16 14:00:00+05:00,24.5,4.3,27.0,,,130.0,18.4,,1012.4,,2.0,1742115600.0,4.0,560.76,0.99,9.34,150.2,16.45,14.4,16.83,6.27
2025-03-16 15:00:00+05:00,24.2,7.3,34.0,,,283.0,18.5,,1012.5,,2.0,1742119200.0,4.0,654.22,1.34,14.74,145.91,18.12,16.25,19.28,8.49
2025-03-16 16:00:00+05:00,23.9,7.5,35.0,,,289.0,18.5,,1012.0,,2.0,1742122800.0,3.0,881.2,2.29,27.08,131.61,19.55,19.78,23.94,12.67
2025-03-16 17:00:00+05:00,24.0,6.7,33.0,,,310.0,22.3,,1010.6,,2.0,1742126400.0,3.0,1174.93,2.77,44.55,108.72,21.22,23.31,28.51,16.47
2025-03-16 18:00:00+05:00,22.5,7.9,39.0,,,294.0,14.8,,1012.0,,2.0,1742130000.0,3.0,2376.56,6.87,105.56,37.55,19.55,39.19,48.39,29.39
2025-03-16 19:00:00+05:00,21.2,7.8,42.0,,,293.0,13.0,,1012.4,,2.0,1742133600.0,4.0,3952.03,38.89,135.72,0.07,15.97,66.11,82.27,47.12
2025-03-16 20:00:00+05:00,20.0,8.0,46.0,,,310.0,11.2,,1011.8,,2.0,1742137200.0,5.0,4859.92,69.74,132.98,0.0,13.83,92.93,115.82,60.8
2025-03-16 21:00:00+05:00,19.0,8.3,50.0,,,346.0,9.3,,1013.2,,2.0,1742140800.0,5.0,5447.39,83.15,137.09,0.0,14.19,117.41,147.1,77.01
2025-03-16 22:00:00+05:00,17.9,8.2,53.0,,,51.0,7.4,,1013.6,,2.0,1742144400.0,5.0,5447.39,83.15,135.72,0.0,15.97,131.88,167.2,95.25
2025-03-16 23:00:00+05:00,17.0,8.7,58.0,,,50.0,10.8,,1013.6,,2.0,1742148000.0,5.0,5020.14,76.89,127.49,0.0,16.69,131.94,170.06,110.45
2025-03-17 00:00:00+05:00,16.2,8.4,60.0,,,72.0,5.5,,1014.0,,2.0,1742151600.0,5.0,4539.49,67.06,120.64,0.0,16.45,120.96,157.24,122.61
2025-03-17 01:00:00+05:00,15.4,8.4,63.0,,,80.0,5.5,,1014.0,,2.0,1742155200.0,5.0,4112.24,56.33,116.53,0.0,16.93,114.92,151.27,137.81
2025-03-17 02:00:00+05:00,14.5,7.8,64.0,,,50.0,7.2,,1014.4,,2.0,1742158800.0,5.0,3631.59,42.02,109.67,0.0,17.17,109.27,147.53,147.94
2025-03-17 03:00:00+05:00,14.1,8.3,68.0,,,81.0,3.7,,1014.0,,2.0,1742162400.0,5.0,3097.53,28.39,100.08,0.0,16.69,101.85,139.21,149.97
2025-03-17 04:00:00+05:00,13.5,8.1,70.0,,,64.0,3.7,,1014.0,,2.0,1742166000.0,5.0,2723.69,19.22,91.85,0.02,16.93,98.15,133.7,151.99
2025-03-17 05:00:00+05:00,13.5,6.6,63.0,,,0.0,0.0,,1015.2,,5.0,1742169600.0,5.0,2483.37,14.19,85.0,0.07,17.88,96.34,130.57,160.1
2025-03-17 06:00:00+05:00,13.6,8.0,69.0,,,53.0,3.7,,1014.5,,5.0,1742173200.0,5.0,2376.56,14.75,79.51,0.09,19.07,94.66,127.98,168.2
2025-03-17 07:00:00+05:00,14.3,8.0,66.0,,,63.0,3.7,,1015.0,,1.0,1742176800.0,5.0,3044.13,40.68,79.51,0.27,23.37,109.36,145.51,178.34
2025-03-17 08:00:00+05:00,16.0,7.5,57.0,,,90.0,14.8,,1016.1,,1.0,1742180400.0,5.0,4753.11,103.71,89.11,4.29,30.28,140.66,182.95,190.5
2025-03-17 09:00:00+05:00,17.4,8.0,54.0,,,138.0,3.7,,1015.5,,1.0,1742184000.0,5.0,5821.23,135.9,102.82,11.62,23.84,154.02,196.77,129.7
2025-03-17 10:00:00+05:00,19.7,8.1,47.0,,,224.0,5.5,,1015.4,,1.0,1742187600.0,5.0,5500.79,103.71,122.01,27.54,18.6,152.36,189.97,83.09
2025-03-17 11:00:00+05:00,23.0,7.5,37.0,,,230.0,14.8,,1015.3,,1.0,1742191200.0,5.0,4592.9,54.09,132.98,70.1,19.07,153.32,184.58,62.32
2025-03-17 12:00:00+05:00,23.1,7.6,37.0,,,248.0,9.3,,1014.3,,1.0,1742194800.0,4.0,947.95,4.69,26.05,153.06,37.19,42.6,50.08,11.65
2025-03-17 13:00:00+05:00,24.1,7.3,34.0,,,255.0,13.0,,1013.3,,2.0,1742198400.0,4.0,607.49,1.84,12.17,165.94,25.03,30.94,35.83,8.49
2025-03-17 14:00:00+05:00,26.0,4.5,25.0,,,230.0,18.4,,1012.6,,2.0,1742202000.0,4.0,560.76,1.33,10.11,173.09,20.74,28.3,32.9,8.61
2025-03-17 15:00:00+05:00,24.9,7.1,32.0,,,263.0,16.7,,1011.9,,2.0,1742205600.0,4.0,607.49,1.47,13.02,170.23,18.36,27.36,32.34,10.51
2025-03-17 16:00:00+05:00,24.7,6.9,32.0,,,267.0,18.5,,1011.5,,2.0,1742209200.0,4.0,801.09,2.18,23.31,157.36,18.36,30.32,36.35,14.06
2025-03-17 17:00:00+05:00,25.0,4.2,26.0,,,310.0,18.4,,1011.5,,2.0,1742212800.0,3.0,1054.76,2.29,39.07,133.04,17.64,32.23,39.21,17.23
2025-03-17 18:00:00+05:00,23.2,7.3,36.0,,,277.0,16.7,,1011.8,,2.0,1742216400.0,3.0,2323.15,5.81,108.3,45.06,16.21,47.15,58.39,29.39
2025-03-17 19:00:00+05:00,21.8,7.2,39.0,,,284.0,13.0,,1012.3,,2.0,1742220000.0,4.0,3898.62,42.47,134.35,0.05,14.78,74.36,93.02,45.6
2025-03-17 20:00:00+05:00,21.0,4.5,34.0,,,310.0,7.2,,1014.1,,2.0,1742223600.0,5.0,4699.71,69.74,130.24,0.0,13.83,101.8,127.58,56.24
2025-03-17 21:00:00+05:00,19.5,7.6,46.0,,,297.0,9.3,,1013.3,,2.0,1742227200.0,5.0,5340.58,79.57,143.95,0.0,14.19,128.7,161.65,60.29
2025-03-17 22:00:00+05:00,18.4,7.5,49.0,,,309.0,7.4,,1013.7,,2.0,1742230800.0,5.0,5500.79,76.89,152.17,0.0,14.9,147.22,187.07,64.34
2025-03-17 23:00:00+05:00,17.0,6.5,50.0,,,50.0,7.2,,1015.8,,2.0,1742234400.0,5.0,5020.14,68.84,137.09,0.0,14.42,145.52,189.41,68.9
2025-03-18 00:00:00+05:00,16.7,7.9,56.0,,,7.0,5.5,,1014.1,,2.0,1742238000.0,5.0,4325.87,56.33,117.9,0.0,13.47,126.61,169.04,74.98
2025-03-18 01:00:00+05:00,16.0,7.7,58.0,,,17.0,3.7,,1014.1,,2.0,1742241600.0,5.0,3685.0,42.92,104.19,0.0,13.23,111.38,151.02,85.12
2025-03-18 02:00:00+05:00,15.5,6.8,56.0,,,50.0,7.2,,1015.5,,2.0,1742245200.0,5.0,3231.05,29.95,97.33,0.0,13.23,104.55,142.79,96.26
2025-03-18 03:00:00+05:00,14.8,7.8,63.0,,,9.0,1.8,,1014.1,,1.0,1742248800.0,5.0,2830.51,18.78,91.85,0.03,13.35,99.32,135.73,109.43
2025-03-18 04:00:00+05:00,14.3,7.6,64.0,,,347.0,1.8,,1014.0,,1.0,1742252400.0,5.0,2536.77,11.4,85.0,0.14,13.11,96.35,130.47,120.58
2025-03-18 05:00:00+05:00,14.0,7.3,64.0,,,230.0,7.2,,1015.2,,1.0,1742256000.0,5.0,2349.85,9.05,78.83,0.23,12.16,95.34,127.62,118.55
2025-03-18 06:00:00+05:00,14.7,7.5,62.0,,,338.0,1.8,,1014.3,,1.0,1742259600.0,5.0,2323.15,12.74,71.97,0.13,9.78,94.94,125.82,96.26
2025-03-18 07:00:00+05:00,15.4,7.4,59.0,,,2.0,3.7,,1014.8,,1.0,1742263200.0,5.0,3070.83,42.02,69.92,0.21,11.09,110.5,144.23,89.17
2025-03-18 08:00:00+05:00,16.5,8.2,58.0,,,50.0,7.6,,1016.0,,1.0,1742266800.0,5.0,4753.11,110.86,74.03,3.08,14.54,141.37,180.81,89.17
2025-03-18 09:00:00+05:00,18.5,7.3,48.0,,,278.0,7.4,,1015.0,,1.0,1742270400.0,5.0,6408.69,169.87,87.74,7.6,17.17,171.36,214.73,85.12
2025-03-18 10:00:00+05:00,20.8,7.1,41.0,,,263.0,9.3,,1014.8,,1.0,1742274000.0,5.0,6248.47,143.05,115.16,18.42,16.69,170.3,208.83,68.9
2025-03-18 11:00:00+05:00,24.0,8.0,36.0,,,270.0,14.8,,1014.5,,1.0,1742277600.0,5.0,4432.68,67.06,122.01,52.21,14.07,136.44,163.86,51.17
2025-03-18 12:00:00+05:00,24.1,6.4,32.0,,,264.0,16.7,,1013.7,,1.0,1742281200.0,3.0,720.98,3.35,16.62,137.33,13.47,27.68,35.71,13.43
2025-03-18 13:00:00+05:00,25.2,5.9,29.0,,,266.0,18.5,,1012.8,,2.0,1742284800.0,4.0,487.33,1.26,7.11,145.91,9.66,19.79,26.57,10.26
2025-03-18 14:00:00+05:00,27.0,2.8,21.0,,,270.0,22.0,,1011.4,,2.0,1742288400.0,4.0,467.3,1.15,6.77,143.05,9.06,18.03,24.49,9.25
2025-03-18 15:00:00+05:00,26.1,5.6,27.0,,,271.0,22.2,,1011.3,,2.0,1742292000.0,3.0,514.03,1.47,9.51,137.33,9.42,17.93,24.6,10.13
2025-03-18 16:00:00+05:00,26.0,5.6,27.0,,,275.0,22.2,,1010.8,,2.0,1742295600.0,3.0,654.22,2.12,17.31,125.89,10.37,20.16,27.52,12.79
